field,level,beads,seed,photons,method,rel_l2,mean_l1,seconds
centred,1.0,64,2,20000.0,hybrid: Zquad + GP residual,0.0038787296013786145,0.004903377422989592,22.409874439239502
decentred,1.0,64,0,20000.0,mean (invariant),0.20407141917284094,0.24109725750785518,0.0003223419189453125
decentred,1.0,64,0,20000.0,nearest bead,0.09284843214025953,0.11240277775092383,0.0001125335693359375
decentred,1.0,64,0,20000.0,IDW kNN,0.07455220125395173,0.07870510311608678,8.7738037109375e-05
decentred,1.0,64,0,20000.0,poly pixels (PSFEx),0.05811354164246472,0.07585337333665408,0.0008480548858642578
decentred,1.0,64,0,20000.0,PCA+poly (Jee07),0.058062997979847986,0.07579372214182288,0.002415895462036133
decentred,1.0,64,0,20000.0,PCA+RBF (Gentile13),0.032698807220488665,0.051531008375122506,0.03966689109802246
decentred,1.0,64,0,20000.0,PCA+GP (PIFF-like),0.036661269348852624,0.05354778753580122,0.08726263046264648
decentred,1.0,64,0,20000.0,Seidel-5 (physics),0.06862499689953133,0.11101085405909626,20.922783851623535
decentred,1.0,64,0,20000.0,Zernike-quad-31 (physics),0.04454272548127012,0.07047760875575221,23.7517352104187
decentred,1.0,64,0,20000.0,hybrid: Zquad + GP residual,0.026871223546036126,0.04173176080581331,23.987755298614502
decentred,1.0,64,1,20000.0,mean (invariant),0.21993004533513683,0.23455031249940916,0.0002930164337158203
decentred,1.0,64,1,20000.0,nearest bead,0.11901650040956935,0.12452487666699764,7.843971252441406e-05
decentred,1.0,64,1,20000.0,IDW kNN,0.1261970229494926,0.10270361896082607,7.43865966796875e-05
decentred,1.0,64,1,20000.0,poly pixels (PSFEx),0.06919915985545441,0.07593216186999346,0.0008294582366943359
decentred,1.0,64,1,20000.0,PCA+poly (Jee07),0.07059911126480765,0.07789055989617971,0.0023508071899414062
decentred,1.0,64,1,20000.0,PCA+RBF (Gentile13),0.06381705480875029,0.06727978600439788,0.04130291938781738
decentred,1.0,64,1,20000.0,PCA+GP (PIFF-like),0.08047650462439343,0.0749703828744586,0.12266659736633301
decentred,1.0,64,1,20000.0,Seidel-5 (physics),0.07930878801555051,0.12041583951862354,20.802884340286255
decentred,1.0,64,1,20000.0,Zernike-quad-31 (physics),0.06154894890031191,0.08750274529475603,24.00906014442444
